age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,salary
48,2,125120,15,10,2,0,5,4,0,0,0,37,38,0
36,2,188069,15,10,2,3,0,4,1,0,0,50,38,1
25,2,238964,15,10,2,2,0,4,1,0,0,60,38,1
55,2,185436,15,10,2,3,0,4,1,0,0,70,38,1
29,2,413297,15,10,2,3,0,4,1,3411,0,70,25,0
33,2,159888,1,7,2,2,0,4,1,0,0,40,38,0
43,2,483450,6,5,2,3,0,4,1,0,0,40,25,0
63,2,102479,9,13,0,3,1,4,0,0,0,40,38,0
37,2,344480,15,10,2,2,0,4,1,0,0,65,38,0
21,2,26410,11,9,4,0,1,4,0,0,0,40,38,0
27,2,300783,15,10,2,11,5,4,0,0,0,42,38,1
46,1,267952,8,11,0,3,1,4,0,0,0,36,38,0
45,2,81132,11,9,2,7,0,1,1,0,0,40,29,0
37,3,382802,10,16,2,9,0,2,1,0,0,99,38,1
65,2,361721,8,11,2,13,0,4,1,0,0,20,38,0
67,5,423561,15,10,2,13,0,4,1,0,0,40,38,0
37,2,245053,15,10,0,5,3,4,1,0,1504,40,38,0
65,1,24824,11,9,2,2,0,4,1,0,0,40,38,0
39,2,435638,15,10,4,6,1,4,1,0,0,40,38,0
28,2,82488,11,9,0,12,3,1,0,0,0,40,38,0
26,2,359543,9,13,4,0,3,4,0,0,0,40,25,0
28,2,154863,9,13,4,0,3,2,1,0,0,35,38,0
30,2,171889,14,15,4,12,3,4,0,0,0,24,38,0
37,2,171150,9,13,2,11,0,4,1,99999,0,60,38,1
35,2,185325,9,13,2,9,0,4,1,0,0,50,38,1
34,2,243165,9,13,2,7,0,4,1,0,0,30,38,1
53,1,164300,9,13,0,0,4,4,0,0,0,38,5,0
22,2,171419,8,11,4,3,4,1,1,0,0,40,34,0
33,2,213226,11,9,0,11,1,4,1,0,0,50,38,0
48,4,52240,8,11,2,3,5,4,0,0,0,25,38,1
48,4,309895,15,10,0,5,3,4,0,0,0,40,38,0
18,2,108892,1,7,4,5,3,4,1,0,0,12,38,0
51,2,138847,9,13,2,3,0,4,1,0,0,40,38,1
35,2,81259,9,13,4,0,1,4,0,0,0,43,38,0
46,2,186820,15,10,2,7,5,4,0,5013,0,40,38,0
37,2,132879,11,9,2,3,0,4,1,0,0,40,38,1
34,2,64830,7,12,0,3,1,4,0,0,0,45,38,0
22,2,166371,15,10,4,2,3,4,1,0,0,40,38,0
24,2,234640,8,11,4,7,3,4,0,0,0,35,38,0
53,2,268545,11,9,2,2,0,2,1,0,0,40,22,0
39,2,219155,11,9,2,6,0,4,1,0,0,43,38,0
71,2,196610,5,4,6,3,1,4,1,6097,0,40,38,1
37,2,99233,11,9,2,0,0,4,1,0,0,40,38,0
34,2,236318,11,9,4,6,4,4,1,0,0,40,38,0
23,2,186813,11,9,4,10,3,0,1,0,0,40,38,0
41,2,29591,11,9,0,11,1,4,1,0,0,30,38,0
46,1,354962,11,9,2,6,0,2,1,0,0,40,38,0
24,5,177526,9,13,4,9,1,4,1,0,0,15,38,0
44,2,267790,6,5,4,7,4,2,0,0,0,40,38,0
49,2,181717,8,11,5,9,3,4,0,0,0,36,38,0
43,2,193494,0,6,2,0,0,4,1,0,0,40,38,0
27,1,113545,9,13,4,9,1,4,0,0,0,40,38,0
36,2,222294,9,13,4,3,1,1,0,0,0,40,38,0
79,2,121318,15,10,2,0,0,4,1,0,0,20,38,0
42,4,323790,9,13,2,3,0,4,1,0,1977,70,38,1
50,1,308764,11,9,6,13,4,4,0,0,0,40,38,0
17,2,198606,1,7,4,5,3,4,0,0,0,16,38,0
32,2,71540,15,10,0,9,1,4,1,0,0,40,38,0
21,2,540712,11,9,4,7,2,2,1,0,1719,25,38,0
19,2,282698,5,4,4,0,3,4,1,0,0,80,38,0
36,4,239415,11,9,2,4,0,4,1,0,0,35,38,0
29,2,120359,11,9,2,0,0,4,1,0,0,40,38,0
47,5,160045,15,10,0,0,1,4,0,0,0,40,38,0
66,2,192504,12,14,2,11,0,4,1,0,0,40,38,0
32,2,164197,9,13,2,3,0,4,1,0,0,60,38,1
37,2,89559,11,9,2,0,5,4,0,0,0,40,38,0
49,2,114797,9,13,0,3,4,2,0,0,0,40,38,0
43,2,151089,15,10,2,13,0,4,1,0,0,50,38,0
23,2,176123,11,9,4,12,2,1,1,0,0,40,39,0
46,2,160647,9,13,6,12,4,4,0,0,0,38,38,0
57,2,204751,15,10,2,2,0,4,1,0,0,40,38,1
64,2,98586,10,16,2,9,0,4,1,0,0,60,38,1
21,2,124589,11,9,4,11,3,4,0,0,0,40,38,0
43,2,403276,11,9,2,2,0,4,1,0,0,40,38,0
23,4,208503,15,10,0,0,3,4,1,0,0,40,38,0
52,2,175622,8,11,0,7,4,4,0,0,0,40,38,0
35,2,360814,6,5,0,2,1,4,1,0,0,45,38,0
23,2,314539,11,9,2,11,0,4,1,0,0,40,38,0
26,2,98155,11,9,1,11,0,4,1,0,0,55,38,0
25,2,358975,11,9,4,7,1,4,0,0,0,35,38,0
37,3,126675,8,11,2,11,0,4,1,0,0,60,38,1
19,2,25429,2,8,4,7,3,4,0,0,0,20,38,0
31,2,176969,9,13,4,3,1,4,1,0,0,55,38,0
17,2,275051,1,7,4,0,3,4,0,0,0,8,38,0
40,4,199303,9,13,2,9,0,4,1,0,0,40,38,0
35,4,195744,11,9,0,2,1,4,1,0,0,50,38,0
17,2,46402,5,4,4,11,3,4,1,0,0,8,38,0
47,2,167787,11,9,4,0,2,4,0,0,0,40,38,0
26,4,34307,8,11,4,4,3,4,1,0,0,65,38,0
52,2,416059,9,13,2,9,0,2,1,0,0,40,38,1
40,2,116632,9,13,0,11,3,4,1,0,0,80,38,0
47,2,168232,11,9,2,13,0,4,1,0,1887,45,38,1
44,3,352971,9,13,2,3,0,4,1,0,0,45,38,1
39,2,144169,11,9,2,11,0,4,1,0,0,50,38,1
38,2,91857,15,10,2,2,0,4,1,0,0,41,38,0
28,2,407043,11,9,2,0,0,2,1,0,0,40,38,0
47,2,148995,12,14,2,3,0,4,1,0,0,65,38,1
22,2,180449,15,10,2,5,0,4,1,0,0,28,38,0
39,2,248445,4,3,2,5,0,4,1,0,0,40,25,0
41,4,32533,8,11,2,4,0,4,1,0,0,45,38,0
28,2,181916,15,10,5,6,1,4,1,0,0,40,38,0
19,4,36012,15,10,4,2,3,4,1,0,0,20,38,0
38,2,52963,9,13,4,0,1,4,0,0,0,50,38,0
37,2,102953,11,9,2,2,0,4,1,0,0,40,38,0
46,2,185847,11,9,0,13,1,4,1,0,0,54,38,0
43,2,187861,11,9,5,13,4,4,0,0,0,44,38,0
41,2,173682,12,14,2,6,0,4,1,0,0,40,38,0
49,2,194962,1,7,2,7,5,4,0,0,0,6,38,0
24,2,211160,15,10,2,11,0,4,1,0,0,40,38,0
42,2,402367,15,10,2,13,0,2,1,7688,0,45,38,1
29,2,153416,9,13,4,3,1,4,0,0,0,55,38,0
35,5,372130,11,9,2,10,0,2,1,0,0,40,38,0
25,2,109419,11,9,4,0,3,4,0,0,0,40,38,0
19,2,574271,15,10,4,11,3,4,1,0,0,35,38,0
40,2,225978,15,10,5,3,1,2,1,0,0,40,38,0
51,2,197163,14,15,4,9,1,4,0,0,2559,50,38,1
40,2,374764,15,10,0,5,1,4,1,0,0,40,38,0
20,2,236592,2,8,4,9,1,4,0,0,0,35,21,0
31,2,208657,15,10,0,0,4,4,0,0,0,40,38,0
52,2,225317,4,3,2,2,0,4,1,0,0,40,25,0
34,2,100593,15,10,0,9,4,4,0,0,0,6,38,0
43,2,143368,11,9,0,4,1,2,1,0,0,40,38,0
43,2,245842,11,9,2,6,0,4,1,0,0,44,25,0
19,2,104844,15,10,4,11,3,4,0,0,0,15,38,0
23,2,131275,11,9,4,2,3,0,1,0,0,40,38,0
56,3,75214,14,15,2,9,0,4,1,0,0,32,38,1
36,4,340001,11,9,2,2,0,4,1,0,0,40,38,0
36,2,107916,11,9,2,13,0,4,1,0,2002,40,38,0
29,4,178564,9,13,4,9,2,4,1,0,0,40,38,0
33,4,73585,1,7,2,2,0,4,1,0,0,50,38,0
53,4,152810,0,6,2,2,0,4,1,0,0,40,38,0
37,2,185744,11,9,2,7,5,4,0,0,0,20,38,0
24,2,159580,9,13,4,7,3,2,0,0,0,75,38,0
34,2,184942,1,7,2,13,0,4,1,0,0,50,38,0
51,2,194259,9,13,0,12,4,4,0,0,0,40,38,0
26,2,55743,11,9,4,0,4,2,0,0,0,30,38,0
51,2,122288,15,10,6,6,4,4,0,0,0,36,38,0
48,2,247685,15,10,0,2,1,4,1,3325,0,40,38,0
19,2,304469,0,6,4,4,3,4,1,0,0,25,38,0
23,2,62278,15,10,2,11,0,4,1,0,0,45,38,0
35,2,210150,11,9,0,0,4,4,0,0,0,40,38,0
36,2,263130,12,14,4,9,1,4,0,0,0,40,38,0
39,2,548510,9,13,2,9,0,2,1,0,0,30,38,0
39,1,132879,9,13,2,9,0,4,1,0,1887,40,38,1
44,2,45093,11,9,2,4,0,4,1,0,0,70,38,0
32,2,143604,11,9,0,7,1,2,0,0,0,16,38,0
30,4,115932,11,9,4,2,1,4,1,99999,0,50,38,1
51,4,246820,11,9,2,2,0,4,1,7298,0,48,38,1
42,2,341638,1,7,0,2,1,4,1,0,0,40,38,0
43,2,184625,11,9,2,0,5,4,0,0,0,40,38,1
49,2,133969,10,16,2,9,0,3,1,0,0,50,38,1
30,2,102821,15,10,2,2,1,4,1,0,0,40,25,0
32,2,111836,15,10,2,7,0,2,1,0,0,50,38,0
47,5,80914,12,14,2,3,0,4,1,0,0,47,38,1
28,1,201099,11,9,4,13,3,2,0,0,0,40,38,0
24,2,134787,15,10,4,11,3,4,0,0,0,40,38,0
49,0,181657,15,10,0,3,1,4,0,0,0,50,38,0
47,0,282830,7,12,2,0,0,2,1,0,0,40,38,1
45,2,26781,11,9,2,9,0,0,1,0,0,8,38,0
43,2,117627,15,10,0,3,1,2,0,0,0,40,38,0
27,4,131298,0,6,2,2,0,4,1,0,0,48,38,0
49,2,185859,11,9,2,2,0,4,1,0,0,43,38,0
57,1,189824,15,10,2,5,0,2,1,7298,0,40,38,1
25,1,109526,11,9,2,2,0,4,1,0,0,38,38,0
44,4,230684,11,9,2,13,0,4,1,0,0,55,38,0
59,2,243226,0,6,0,6,1,4,0,0,0,40,38,0
61,2,71209,11,9,2,2,0,4,1,0,0,45,38,1
44,2,183342,14,15,2,3,0,4,1,0,0,55,38,1
22,2,194031,15,10,4,7,3,4,0,0,0,15,38,0
46,2,224202,15,10,2,11,0,4,1,0,0,50,38,0
49,2,209146,11,9,2,13,0,4,1,0,0,40,38,0
50,2,310774,9,13,2,11,0,4,1,0,0,35,38,0
33,2,90668,11,9,4,0,1,4,0,0,0,40,38,0
26,2,208326,11,9,2,3,0,4,1,3942,0,45,38,0
18,2,31983,2,8,4,0,3,4,0,0,0,20,38,0
61,2,199198,5,4,6,7,1,2,0,0,0,21,38,0
36,2,187983,9,13,2,9,5,4,0,0,0,40,38,0
57,2,199572,1,7,2,6,0,4,1,0,0,40,38,0
35,2,270059,15,10,0,11,4,4,0,0,0,30,38,0
54,0,230387,11,9,6,0,4,4,0,0,0,35,38,0
32,5,400132,9,13,2,10,0,4,1,0,0,40,38,1
40,2,694812,15,10,4,2,1,4,1,0,0,40,38,0
26,2,491862,8,11,4,3,1,2,0,0,0,40,38,0
41,2,252986,15,10,2,2,0,4,1,0,0,48,38,1
27,1,209109,12,14,4,9,3,4,1,0,0,35,38,0
46,2,94809,15,10,0,8,4,4,0,0,0,30,38,0
59,2,127728,15,10,2,12,0,4,1,0,0,40,38,1
31,2,244147,11,9,0,2,4,4,1,0,0,55,38,0
39,5,172700,11,9,4,7,4,2,0,0,0,40,38,0
47,3,239321,9,13,2,11,0,4,1,0,0,40,38,1
20,2,176321,15,10,4,0,2,4,0,0,0,20,38,0
42,2,76487,11,9,2,0,0,4,1,0,0,45,38,0
18,2,210828,15,10,4,5,3,3,1,0,0,30,38,0
38,2,136137,15,10,2,3,2,4,1,0,0,50,38,1
45,4,298130,11,9,2,3,0,4,1,0,0,25,38,0
52,2,139347,11,9,2,13,5,4,0,0,0,40,38,0
35,4,207568,5,4,2,4,0,4,1,0,0,75,38,0
41,4,252986,12,14,2,9,0,4,1,0,0,40,38,1
29,2,121523,1,7,2,13,0,4,1,0,0,60,38,0
26,2,369166,15,10,4,4,2,4,0,0,0,65,38,0
28,2,209205,9,13,4,9,1,4,1,0,0,60,38,1
52,2,150930,8,11,2,2,0,4,1,0,0,40,38,0
32,2,281540,15,10,2,12,0,4,1,0,0,50,38,0
46,4,254291,15,10,2,11,0,4,1,0,0,60,38,1
26,2,152129,2,8,4,7,4,2,1,0,0,40,38,0
21,2,209483,15,10,4,11,3,4,0,0,0,47,38,0
59,2,107833,0,6,2,13,0,4,1,0,1485,40,38,1
32,4,154950,15,10,2,2,0,4,1,0,0,30,38,0
25,3,454934,15,10,4,11,3,4,0,0,0,35,38,0
36,2,531055,11,9,2,2,0,4,1,0,1902,48,38,1
30,1,40338,11,9,2,2,0,4,1,0,0,40,38,0
29,5,118520,11,9,2,10,0,4,1,0,0,42,38,0
18,2,173585,1,7,4,7,3,4,1,0,0,15,28,0
53,2,141388,1,7,2,2,0,4,1,0,0,40,38,0
39,2,175390,11,9,4,11,4,2,0,0,0,40,38,0
44,2,188331,15,10,0,3,4,4,0,0,0,42,38,0
21,2,184568,11,9,4,6,1,4,1,0,0,40,38,0
46,2,219021,11,9,2,13,0,4,1,15024,0,44,38,1
32,2,161075,11,9,4,2,4,4,1,0,0,40,38,0
27,2,208725,7,12,4,11,1,4,1,0,0,42,38,0
23,2,160968,15,10,4,9,3,4,1,0,0,10,38,0
21,2,118657,11,9,5,6,2,4,1,0,0,40,38,0
55,2,188917,11,9,0,5,1,4,0,0,0,40,38,0
30,2,341187,5,4,5,13,1,4,1,0,0,35,38,0
24,2,308205,5,4,4,5,2,4,1,0,0,40,25,0
40,2,137304,9,13,0,0,1,2,0,0,0,40,38,0
52,0,123011,11,9,0,0,1,4,1,0,0,45,38,0
20,2,116666,15,10,4,11,3,1,1,0,0,8,18,0
35,4,308874,11,9,4,2,1,2,1,0,0,40,38,0
75,2,239038,15,10,2,13,0,4,1,0,0,16,38,0
22,2,109039,11,9,4,3,1,4,0,0,0,55,38,0
33,2,142675,9,13,4,5,1,4,1,0,0,30,38,0
52,5,71344,12,14,2,9,0,4,1,0,0,40,38,0
37,2,31368,15,10,2,2,0,4,1,0,0,40,38,0
42,1,267252,12,14,5,3,4,2,1,0,0,45,38,1
26,2,231638,11,9,4,3,3,4,0,0,0,40,38,0
18,2,41794,1,7,4,7,3,4,0,0,0,20,38,0
50,2,271160,15,10,0,11,1,4,0,0,0,40,38,0
35,2,26999,9,13,5,3,4,4,0,0,0,42,38,0
55,2,144071,9,13,2,12,0,4,1,0,0,18,38,1
45,4,160724,9,13,2,3,0,1,1,0,0,45,2,1
52,2,31533,11,9,0,7,1,4,1,0,0,40,38,0
39,2,75995,11,9,0,3,4,4,0,0,0,45,38,0
66,2,217198,11,9,2,5,0,4,1,0,0,10,38,0
26,2,240842,11,9,4,6,4,2,0,0,0,40,38,0
57,2,157974,11,9,4,7,1,2,1,0,0,48,38,0
43,4,56920,11,9,2,2,0,4,1,0,0,60,38,0
37,2,78928,6,5,2,7,0,4,1,3137,0,40,38,0
38,2,185556,15,10,2,2,0,4,1,0,0,40,21,0
32,2,193042,14,15,2,11,0,4,1,15024,0,60,38,1
25,4,266668,11,9,4,9,1,4,1,0,0,40,38,0
46,2,190487,11,9,0,8,4,4,0,0,0,28,6,0
21,2,90935,8,11,4,13,3,4,1,0,0,40,38,0
24,2,85088,11,9,4,11,3,4,0,0,1762,32,38,0
40,3,45054,15,10,2,13,0,4,1,0,0,40,38,1
61,2,339358,4,3,2,4,2,4,0,0,0,45,25,0
23,2,91189,9,13,2,7,0,4,1,0,0,20,38,0
31,2,133861,7,12,0,3,1,4,1,0,0,40,38,0
46,4,32825,11,9,5,2,4,4,1,0,0,40,38,0
33,2,162930,9,13,2,9,0,4,1,0,0,50,21,0
27,2,105598,11,9,4,0,1,4,1,0,0,40,38,0
25,2,173212,7,12,4,4,1,4,1,2354,0,45,38,0
32,2,118551,11,9,0,7,4,4,0,0,0,80,38,0
39,2,125550,11,9,2,0,5,4,0,0,0,40,38,1
38,0,338320,14,15,2,9,0,4,1,0,1977,50,38,1
59,1,171328,0,6,6,7,4,2,0,0,0,30,38,0
44,5,395078,11,9,0,0,1,4,0,0,0,40,38,0
44,1,144778,9,13,2,9,0,4,1,0,0,40,38,1
30,2,185177,1,7,4,5,3,4,1,0,0,49,38,0
57,5,399246,9,13,2,0,0,1,1,0,1485,40,2,0
43,2,191196,11,9,0,7,1,4,1,0,0,40,38,0
50,2,206862,12,14,2,3,0,4,1,0,0,65,38,1
32,2,199416,9,13,2,9,0,4,1,0,0,40,38,0
56,4,175964,15,10,0,7,1,4,0,0,0,40,38,0
34,2,37380,11,9,3,6,4,4,0,0,0,40,38,0
45,2,129336,12,14,2,0,0,4,1,0,0,45,38,1
31,2,248178,15,10,2,7,0,2,1,0,0,35,38,0
43,0,369468,9,13,2,9,0,4,1,0,0,40,38,1
31,0,113688,11,9,4,6,4,4,0,0,0,40,38,0
40,3,49249,9,13,2,3,0,4,1,0,0,50,38,1
27,2,110931,11,9,2,0,0,4,1,0,0,40,38,0
44,2,52028,3,2,2,7,5,1,0,0,0,40,39,0
44,2,191814,15,10,2,9,0,4,1,0,0,45,38,1
46,1,316205,9,13,2,3,0,2,1,0,0,40,38,1
46,2,191357,9,13,2,12,0,4,1,0,0,40,38,0
46,1,180010,9,13,2,9,5,4,0,0,0,40,38,1
42,2,134220,8,11,0,3,3,0,0,0,0,40,38,0
50,2,462966,0,6,2,7,0,4,1,0,0,8,7,0
37,2,302604,15,10,5,7,2,4,0,0,0,40,38,0
62,2,96099,11,9,4,2,1,4,1,0,0,40,38,0
45,3,142719,9,13,2,3,0,4,1,0,0,40,38,1
40,2,259307,15,10,4,3,1,4,1,0,0,50,38,0
50,2,196975,11,9,2,2,0,4,1,0,0,40,38,1
55,2,272656,9,13,2,12,0,4,1,0,0,55,38,1
19,2,185695,15,10,4,7,3,4,0,0,0,20,38,0
46,2,128047,15,10,5,11,1,4,1,0,0,42,38,0
53,2,374588,11,9,2,13,0,2,1,0,0,60,38,0
51,2,241346,11,9,0,0,1,4,0,0,0,43,38,0
58,4,93664,11,9,2,3,0,4,1,15024,0,60,38,1
51,2,386773,9,13,4,11,1,4,1,0,0,55,38,1
44,2,332401,14,15,2,9,0,4,1,99999,0,65,38,1
37,2,415500,15,10,2,6,0,2,1,0,0,40,38,1
22,2,401451,15,10,2,13,0,4,1,0,0,48,38,1
26,2,89648,9,13,4,3,1,4,0,0,0,50,38,0
30,2,140790,11,9,2,11,0,4,1,0,0,45,38,0
31,2,323055,11,9,2,13,0,4,1,0,0,50,38,1
70,2,174032,11,9,2,11,0,4,1,0,0,40,38,0
43,2,316183,5,4,2,6,0,4,1,0,0,40,38,0
62,4,122246,12,14,0,9,4,4,0,0,0,32,38,0
41,2,130408,11,9,0,11,4,2,0,0,0,38,38,0
38,4,114835,9,13,2,11,5,4,0,0,0,60,38,1
32,2,229051,15,10,2,9,0,4,1,0,0,40,38,0
48,2,189462,15,10,2,2,0,4,1,7688,0,40,38,1
34,2,136721,11,9,0,3,1,4,0,0,0,40,38,0
41,2,58124,11,9,2,7,0,4,1,0,0,40,38,0
31,2,382368,1,7,2,2,0,4,1,0,0,40,38,0
21,4,409230,15,10,4,0,3,4,1,0,0,30,38,0
49,3,109705,15,10,0,3,4,4,0,0,0,32,38,0
51,2,339905,11,9,2,11,0,4,1,7688,0,40,38,1
53,2,161691,11,9,6,11,1,4,0,0,0,35,38,0
31,1,446358,10,16,4,9,1,4,1,0,0,50,25,1
34,2,179641,9,13,4,9,1,4,0,0,0,45,38,0
51,1,154891,11,9,0,10,4,4,1,0,0,52,38,0
21,2,118023,11,9,4,4,3,4,1,0,0,24,38,0
53,2,324568,1,7,2,2,0,4,1,0,0,45,38,0
37,1,223020,8,11,4,7,4,2,0,0,0,32,38,0
39,2,365739,11,9,2,2,0,4,1,0,0,40,38,1
28,2,184723,9,13,4,12,1,4,0,0,1980,35,38,0
25,5,218184,9,13,4,10,1,2,0,0,0,40,38,0
19,6,43887,11,9,4,4,3,4,1,0,0,10,38,0
54,2,263925,3,2,2,13,0,4,1,0,0,50,38,0
35,2,165799,11,9,0,3,1,4,1,0,0,60,38,0
32,2,204374,14,15,2,9,0,4,1,0,1977,60,38,1
43,2,112131,15,10,2,3,0,4,1,0,0,40,38,0
31,2,574005,9,13,2,2,0,4,1,0,0,44,38,1
38,2,140854,9,13,2,12,0,4,1,0,0,40,38,1
23,0,344394,15,10,2,0,2,4,0,0,0,40,38,0
53,2,290640,5,4,2,2,0,1,1,0,0,40,39,0
49,2,94342,9,13,2,2,0,4,1,0,0,60,38,0
25,2,133373,11,9,2,13,0,4,1,0,0,60,38,0
29,2,79481,15,10,4,12,1,4,0,0,0,40,38,0
21,2,244312,6,5,4,2,3,4,1,0,0,30,7,0
29,2,148431,7,12,2,11,5,3,0,7688,0,45,38,1
32,2,151773,15,10,2,2,0,4,1,0,0,45,38,0
23,2,184255,11,9,2,11,5,4,0,0,0,40,38,0
73,2,199362,11,9,2,7,0,4,1,0,0,30,38,0
45,2,185437,7,12,0,2,1,4,0,0,0,55,38,0
36,2,238415,8,11,2,11,0,4,1,0,0,50,38,1
36,2,186865,10,16,2,9,0,4,1,0,0,60,38,1
22,2,203240,0,6,4,0,1,4,0,0,0,40,38,0
21,2,191460,1,7,4,7,4,2,0,0,0,40,38,0
64,1,116620,12,14,2,9,0,4,1,0,0,25,38,0
50,2,338033,15,10,4,7,1,4,1,0,0,32,38,0
47,0,329205,9,13,0,9,4,4,1,0,0,40,38,0
21,2,20728,11,9,4,11,3,4,0,4101,0,40,38,0
33,2,111363,9,13,2,3,0,4,1,0,0,40,38,1
27,2,278122,11,9,4,13,3,4,1,0,0,40,38,0
35,2,255702,11,9,4,7,3,4,0,0,0,27,38,0
30,2,132565,15,10,4,2,4,4,1,0,0,40,38,0
43,2,180096,8,11,2,2,0,4,1,0,0,50,38,1
19,2,250818,15,10,4,0,1,4,1,0,0,40,38,0
69,5,170458,11,9,2,7,0,4,1,0,0,20,38,0
36,2,188834,11,9,2,2,0,4,1,0,0,40,38,0
28,2,29444,11,9,2,5,0,0,1,0,0,40,38,0
75,4,165968,8,11,6,3,1,4,0,0,0,30,38,0
55,2,105582,11,9,2,5,0,4,1,3103,0,40,38,1
21,2,273403,8,11,4,7,1,4,0,0,0,50,38,0
22,2,148294,1,7,4,2,3,4,1,0,0,35,38,0
36,2,128876,0,6,2,2,0,4,1,0,0,40,38,0
45,2,327886,14,15,4,9,1,4,1,0,0,40,38,1
39,2,270059,15,10,0,0,4,4,0,0,0,35,38,0
26,2,167848,11,9,4,6,1,2,1,0,0,40,38,0
35,1,85548,15,10,5,0,4,0,0,0,0,40,38,0
68,2,217424,11,9,2,10,0,4,1,0,0,24,38,0
22,2,401690,15,10,4,11,3,4,0,0,0,20,25,0
37,2,234807,9,13,0,3,4,4,0,7430,0,45,38,1
54,1,168553,9,13,2,3,0,4,1,0,0,40,38,0
39,1,193815,15,10,2,10,0,4,1,0,0,40,38,1
29,2,95465,11,9,2,7,0,4,1,0,0,40,38,0
48,2,75104,9,13,2,9,0,4,1,0,0,50,38,0
32,2,113688,8,11,0,3,1,4,0,0,0,50,38,0
65,2,169047,11,9,4,6,1,4,1,0,0,10,38,0
37,2,172571,11,9,0,6,1,4,1,0,0,40,38,0
35,2,126569,15,10,2,11,0,4,1,4064,0,40,38,0
33,2,213308,8,11,5,0,3,2,0,0,0,50,38,0
43,2,174295,12,14,2,9,0,4,1,0,0,55,38,0
44,2,29115,15,10,4,7,1,4,0,0,0,40,38,0
38,2,269318,9,13,2,0,0,4,1,5178,0,50,38,1
27,2,210313,11,9,2,11,0,4,1,0,0,50,12,0
40,2,105936,11,9,3,0,3,4,0,0,0,38,38,0
18,2,137363,2,8,4,7,3,4,0,0,0,20,38,0
62,1,291175,9,13,6,9,1,4,0,0,0,48,38,0
26,2,396482,9,13,4,11,1,4,0,0,0,48,38,0
66,4,293114,11,9,2,4,0,4,1,1409,0,40,38,0
22,2,130356,15,10,4,6,3,4,1,0,0,48,38,0
33,2,136331,11,9,2,2,0,4,1,0,0,40,38,0
34,2,173730,9,13,2,3,0,4,1,0,0,50,38,1
30,4,123397,15,10,0,7,4,4,0,0,0,30,38,0
19,2,192453,15,10,4,7,2,4,0,0,0,25,38,0
22,2,316509,11,9,4,2,1,4,1,0,0,50,38,0
21,2,230248,11,9,4,0,1,4,0,0,0,25,38,0
50,2,257126,11,9,2,2,0,4,1,0,0,40,38,1
38,2,149018,11,9,2,2,0,4,1,0,0,40,38,0
43,2,188786,15,10,0,13,1,4,1,0,0,45,38,0
58,1,217775,11,9,2,3,0,4,1,7298,0,40,38,1
26,2,248990,11,9,2,2,0,4,1,0,0,40,25,0
29,5,409201,15,10,2,0,0,4,1,0,0,40,38,0
45,2,148549,15,10,0,2,1,4,1,27828,0,56,38,1
41,5,29324,11,9,0,3,4,4,0,0,0,45,38,0
33,2,217460,7,12,2,9,0,4,1,0,0,40,38,1
22,2,311376,9,13,4,0,3,4,0,0,0,40,38,0
26,2,310907,15,10,2,3,5,4,0,0,0,35,38,0
32,2,128002,8,11,2,0,5,4,0,0,0,45,38,0
34,2,131552,11,9,4,7,3,4,0,0,0,40,38,0
55,1,176046,12,14,2,9,5,4,0,0,2267,40,38,0
22,2,138542,15,10,2,5,0,4,1,0,0,35,38,0
39,4,188335,11,9,2,4,0,4,1,0,0,40,38,0
36,2,41490,15,10,0,0,4,4,0,0,0,40,38,0
37,2,193815,7,12,2,9,0,4,1,0,0,45,38,1
60,2,116230,5,4,2,2,0,4,1,0,0,40,38,0
63,3,189253,15,10,2,3,0,4,1,0,0,45,38,1
46,2,251474,9,13,2,3,0,4,1,0,0,60,38,1
41,4,188738,11,9,0,2,4,4,1,0,0,27,38,0
57,4,134286,15,10,5,11,1,4,1,0,0,35,38,0
35,2,374524,14,15,2,9,0,4,1,0,0,75,38,1
24,2,142227,9,13,4,0,1,4,0,0,0,30,38,0
36,2,162256,11,9,0,3,4,4,0,0,0,40,38,0
29,1,142443,9,13,2,9,0,4,1,0,0,60,38,0
36,2,199947,15,10,0,6,3,4,0,0,0,30,38,0
40,2,104196,9,13,2,9,0,4,1,0,1887,40,38,1
45,1,197332,9,13,4,3,1,4,1,0,0,40,38,0
34,2,329587,0,6,5,7,1,4,0,0,0,35,38,0
44,1,188808,8,11,2,2,0,4,1,0,0,40,38,1
49,2,149337,9,13,2,3,0,4,1,0,0,40,38,1
30,2,91145,11,9,2,6,0,4,1,0,0,40,38,0
32,2,173730,9,13,2,3,0,4,1,7688,0,40,38,1
29,2,49087,8,11,2,5,0,4,1,0,0,40,38,0
32,4,182926,12,14,4,9,1,4,1,0,0,40,38,0
43,2,484861,15,10,2,2,0,4,1,4064,0,38,38,0
33,2,408813,9,13,4,0,1,4,0,0,0,50,38,0
28,2,312372,11,9,2,3,0,2,1,15024,0,40,38,1
64,2,170483,11,9,6,7,1,4,0,0,0,38,38,0
29,2,255949,9,13,4,11,4,2,1,0,0,40,38,0
40,4,209833,15,10,2,2,0,4,1,0,0,60,38,0
43,2,96249,11,9,2,6,0,4,1,0,0,42,38,1
60,2,191446,11,9,2,3,0,4,1,99999,0,40,38,1
26,2,77661,9,13,4,9,1,4,0,0,0,40,38,0
19,2,240686,1,7,4,11,3,4,0,0,0,25,38,0
